sha256,baseline_signatures,deepseek-r1_7b_v0,deepseek-r1_7b_v1,deepseek-r1_7b_v2,deepseek-r1_7b_v3,gemma3_12b_v0,gemma3_12b_v1,gemma3_12b_v2,gemma3_12b_v3,llama3.1_8b_v0,llama3.1_8b_v1,llama3.1_8b_v2,llama3.1_8b_v3,qwen3_v0,qwen3_v1,qwen3_v2,qwen3_v3
e0502d39c8e63b66,antivm_checks_available_memory; queries_computer_name; queries_user_name; dead_connect; queries_keyboard_layout; queries_locale_api; accesses_public_folder; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; mouse_movement_detect; encrypted_ioc; creates_suspended_process; resumethread_remote_process; injection_write_process; reads_memory_remote_process; reads_self; stealth_window; packer_entropy; injection_rwx; script_tool_executed; uses_windows_utilities_to_create_scheduled_task; infostealer_cookies; injection_write_exe_process; Suspicious_Scheduled_Task_Creation_Via_Masqueraded_XML_File; procmem_yara; registry_credential_store_access; deletes_executed_files; windows_defender_powershell; warzonerat_files; removes_zoneid_ads,infostealer_browser; stealth_timeout,antivm_generic_system; stealth_timeout; terminates_remote_process,stealth_timeout,infostealer_browser; stealth_timeout,injection_write_exe_process; registry_credential_store_access; mouse_movement_detect; reads_self; warzonerat_files; stealth_timeout; injection_write_process; dead_connect; removes_zoneid_ads; antivm_generic_system,injection_write_exe_process; registry_credential_store_access; mouse_movement_detect; reads_self; warzonerat_files; stealth_timeout; injection_write_process; dead_connect; removes_zoneid_ads; antivm_generic_system,injection_write_exe_process; registry_credential_store_access; mouse_movement_detect; reads_self; warzonerat_files; injection_write_process; dead_connect; removes_zoneid_ads,injection_write_exe_process; registry_credential_store_access; mouse_movement_detect; reads_self; warzonerat_files; injection_write_process; dead_connect; removes_zoneid_ads,,,,,infostealer_browser,antivm_generic_system; terminates_remote_process,infostealer_browser; terminates_remote_process,infostealer_browser; antivm_generic_system; terminates_remote_process
e06c1a25f410a697,antivm_checks_available_memory; queries_user_name; dead_connect; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; packer_entropy; dropper; injection_rwx; antiav_servicestop; persistence_autorun; procmem_yara; deletes_executed_files; disables_windowsupdate,,,,,,,,,,,,,,reads_self; queries_keyboard_layout; queries_locale_api,,
e144bb240f27b34d,antivm_checks_available_memory; dead_connect; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; createtoolhelp32snapshot_module_enumeration; packer_unknown_pe_section_name; packer_entropy; injection_rwx; procmem_yara,,,,,,,,,,,,,,queries_locale_api; mouse_movement_detect; queries_keyboard_layout,,
e22ff5594ab357da,queries_keyboard_layout; accesses_public_folder; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; dead_connect; creates_suspended_process; resumethread_remote_process; enumerates_running_processes; terminates_remote_process; packer_unknown_pe_section_name; spreading_autoruninf; infostealer_browser; mass_data_encryption; ransomware_file_modifications; virus; binary_yara; clears_logs; ransomware_extensions_generic; ransomware_extensions_known,credential_access_via_windows_credential_history,credential_access_via_windows_credential_history; accesses_recyclebin,antiav_servicestop; accesses_recyclebin,accesses_recyclebin,dead_connect,dead_connect,dead_connect; credential_access_via_windows_credential_history,dead_connect; credential_access_via_windows_credential_history,,,,,,,credential_access_via_windows_credential_history,
e2b01a56154e4685,antivm_checks_available_memory; queries_computer_name; queries_user_name; dead_connect; dynamic_function_loading; queries_keyboard_layout; queries_locale_api; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; antidebug_guardpages; antisandbox_sleep; http_request; creates_suspended_process; resumethread_remote_process; injection_write_process; createtoolhelp32snapshot_module_enumeration; stealth_window; terminates_remote_process; packer_entropy; dropper; injection_rwx; uses_windows_utilities; uses_windows_utilities_to_create_scheduled_task; antiav_servicestop; antisandbox_unhook; antivm_generic_system; infostealer_cookies; persistence_autorun; persistence_autorun_tasks; recon_beacon; procmem_yara; antiav_detectfile; enumerates_physical_drives; physical_drive_access; cmdline_obfuscation; deletes_executed_files; disables_windowsupdate; suspicious_command_tools,,,,,enumerates_physical_drives; physical_drive_access,,enumerates_physical_drives; physical_drive_access,enumerates_physical_drives; physical_drive_access,,,,,,,,
e416d264f6146483,antianalysis_tls_section; packer_unknown_pe_section_name; binary_yara,,,,,,,,,,,,,,,,
e46197bae0562a86,antivm_checks_available_memory; queries_user_name; dead_connect; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; createtoolhelp32snapshot_module_enumeration; packer_entropy; dropper; injection_rwx; antiav_servicestop; persistence_autorun; procmem_yara; deletes_executed_files; disables_windowsupdate,,,,,terminates_remote_process; queries_keyboard_layout; antiav_detectfile; http_request; creates_suspended_process; persistence_autorun_tasks; antivm_generic_system; queries_computer_name; reads_self; suspicious_command_tools; infostealer_cookies; queries_locale_api; uses_windows_utilities_to_create_scheduled_task; uses_windows_utilities; cmdline_obfuscation; recon_beacon; stealth_window; antisandbox_sleep; injection_write_process; resumethread_remote_process; dynamic_function_loading; stealth_timeout,,terminates_remote_process; queries_keyboard_layout; antiav_detectfile; http_request; creates_suspended_process; persistence_autorun_tasks; antivm_generic_system; queries_computer_name; reads_self; suspicious_command_tools; infostealer_cookies; queries_locale_api; uses_windows_utilities_to_create_scheduled_task; uses_windows_utilities; cmdline_obfuscation; recon_beacon; stealth_window; antisandbox_sleep; injection_write_process; resumethread_remote_process; dynamic_function_loading; stealth_timeout,,,,,,,,,
e486d481c158ed9d,antivm_checks_available_memory; queries_keyboard_layout; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; antidebug_guardpages; creates_suspended_process; resumethread_remote_process; createtoolhelp32snapshot_module_enumeration; packer_entropy; dropper; injection_rwx; procmem_yara; static_pe_anomaly,,,,,,,,,,,,,,reads_self,,reads_self
e49fd3959894df00,queries_computer_name; dead_connect; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; http_request; suspicious_communication_trusted_site; packer_entropy; injection_rwx; infostealer_cookies; network_fake_useragent; procmem_yara; recon_fingerprint,,,,,,,,,,,,,,stealth_timeout,,stealth_timeout
e4a8a88bffaf7444,queries_keyboard_layout; queries_locale_api; language_check_registry; legitimate_domain_abuse; suspicious_communication_trusted_site; enumerates_running_processes; process_interest; reads_self; antianalysis_tls_section; packer_unknown_pe_section_name; packer_entropy; contains_pe_overlay; injection_rwx; multiple_useragents; procmem_yara,process_needed,process_needed,process_needed,,,,,,,,,,stealth_timeout,stealth_timeout,process_needed,process_needed
e4c09d0bb0e60ba3,antivm_checks_available_memory; queries_user_name; dead_connect; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; createtoolhelp32snapshot_module_enumeration; packer_entropy; dropper; injection_rwx; antiav_servicestop; persistence_autorun; procmem_yara; deletes_executed_files; disables_windowsupdate,,,,stealth_timeout,,,,,,,,,,,queries_keyboard_layout; queries_locale_api,
e589e9fb60452d83,queries_user_name; queries_locale_api; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; antisandbox_sleep; suspicious_communication_trusted_site; packer_entropy; injection_rwx; procmem_yara,,,,,,,,,,,,,,,,
e5aa90130202683b,antivm_checks_available_memory; queries_user_name; dead_connect; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; createtoolhelp32snapshot_module_enumeration; packer_entropy; dropper; injection_rwx; antiav_servicestop; persistence_autorun; procmem_yara; deletes_executed_files; disables_windowsupdate,,,,,,,,,,,,,,queries_keyboard_layout; queries_locale_api,suspicious_command_tools; injection_write_process; queries_keyboard_layout; queries_locale_api; cmdline_obfuscation; infostealer_cookies; uses_windows_utilities; recon_beacon; antisandbox_unhook; reads_self; resumethread_remote_process; queries_computer_name; http_request; stealth_timeout; stealth_window; dynamic_function_loading; antivm_generic_system; terminates_remote_process; persistence_autorun_tasks; antisandbox_sleep; antiav_detectfile; uses_windows_utilities_to_create_scheduled_task,queries_keyboard_layout; queries_locale_api
e600b012427e134b,dead_connect; queries_keyboard_layout; antidebug_setunhandledexceptionfilter; language_check_registry; antisandbox_sleep; packer_unknown_pe_section_name; packer_entropy; antidebug_ntsetinformationthread; antisandbox_unhook; procmem_yara; antisandbox_mouse_hook; registry_credential_store_access; infostealer_keylog,,,,,,,,,,,,,,antisandbox_unhook,antisandbox_unhook,antisandbox_unhook
e68a8a2f89159710,antivm_checks_available_memory; queries_computer_name; queries_user_name; dead_connect; dynamic_function_loading; queries_keyboard_layout; queries_locale_api; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; antidebug_guardpages; antisandbox_sleep; http_request; creates_suspended_process; resumethread_remote_process; injection_write_process; createtoolhelp32snapshot_module_enumeration; stealth_window; packer_entropy; dropper; injection_rwx; uses_windows_utilities; uses_windows_utilities_to_create_scheduled_task; infostealer_cookies; persistence_autorun; persistence_autorun_tasks; recon_beacon; procmem_yara; antiav_detectfile; cmdline_obfuscation; deletes_executed_files; suspicious_command_tools,,,terminates_remote_process,terminates_remote_process; antivm_generic_system,,terminates_remote_process,terminates_remote_process,terminates_remote_process; antivm_generic_system,,,,,,,,
e74b10a21d7ae285,antivm_checks_available_memory; queries_user_name; dead_connect; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; createtoolhelp32snapshot_module_enumeration; packer_entropy; dropper; injection_rwx; antiav_servicestop; persistence_autorun; procmem_yara; deletes_executed_files; disables_windowsupdate,,,,,recon_beacon; queries_locale_api; queries_computer_name; suspicious_command_tools; reads_self; antivm_generic_system; cmdline_obfuscation; persistence_autorun_tasks; uses_windows_utilities_to_create_scheduled_task; stealth_window; antisandbox_sleep; terminates_remote_process; injection_write_process; creates_suspended_process; infostealer_cookies; uses_windows_utilities; dynamic_function_loading; http_request; resumethread_remote_process; stealth_timeout; antiav_detectfile; queries_keyboard_layout,,,,,,,,,stealth_timeout,queries_keyboard_layout; queries_locale_api,
e9b9ee1dc81aa5f6,antivm_checks_available_memory; exploit_heapspray; queries_keyboard_layout; queries_locale_api; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; antidebug_guardpages; creates_suspended_process; resumethread_remote_process; injection_write_process; reads_memory_remote_process; reads_self; packer_entropy; injection_rwx; uses_windows_utilities; infostealer_cookies; injection_write_exe_process; persistence_autorun; procmem_yara; cape_extracted_content; disables_uac; suspicious_command_tools,antisandbox_unhook,,terminates_remote_process,antisandbox_unhook; terminates_remote_process,terminates_remote_process,,terminates_remote_process,queries_computer_name; terminates_remote_process,,,,,terminates_remote_process,terminates_remote_process,terminates_remote_process,terminates_remote_process
eba47e5b4f6bea92,antivm_checks_available_memory; queries_computer_name; queries_user_name; dead_connect; dynamic_function_loading; queries_keyboard_layout; queries_locale_api; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; antidebug_guardpages; antisandbox_sleep; http_request; creates_suspended_process; resumethread_remote_process; injection_write_process; createtoolhelp32snapshot_module_enumeration; stealth_window; terminates_remote_process; packer_entropy; dropper; injection_rwx; uses_windows_utilities; uses_windows_utilities_to_create_scheduled_task; antiav_servicestop; antisandbox_unhook; antivm_generic_system; infostealer_cookies; persistence_autorun; persistence_autorun_tasks; recon_beacon; procmem_yara; antiav_detectfile; enumerates_physical_drives; physical_drive_access; cmdline_obfuscation; deletes_executed_files; disables_windowsupdate; suspicious_command_tools,,,,,,,antisandbox_unhook,enumerates_physical_drives; physical_drive_access; antisandbox_unhook,,,,,,,,
ec8ecee61aeab54e,antianalysis_tls_section; packer_unknown_pe_section_name; binary_yara,,,,,,,,,,,,,,,,
ecf7e79f4ad960be,antivm_checks_available_memory; queries_user_name; dead_connect; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; createtoolhelp32snapshot_module_enumeration; packer_entropy; dropper; injection_rwx; antiav_servicestop; persistence_autorun; procmem_yara; deletes_executed_files; disables_windowsupdate,,,,,,,,stealth_timeout,,,,,,queries_keyboard_layout; queries_locale_api,,stealth_timeout
